# Only Scattering events that has return times
# All data corresponds to the unified Phase=Time*angfreq. KE is unit of Up. A and P are unit of A0 and all are at the polarization axis. dt=0.01au
# BornPhase	ReturnPhaser	KE_scatter	KE_backscatter	A_birth	A_scatter	P_scatter	P_backscatter
2.567646792771997699e+00 4.309800198734706989e+00 4.013428689455161291e-01 6.308383738488391838e-03 -8.397651136168371444e-01 -3.918014605457893484e-01 -4.479636530710477960e-01 5.616219252525844752e-02
2.567798670613756329e+00 4.309479504682833806e+00 4.009620433355521874e-01 6.194863705742480187e-03 -8.398475659845464625e-01 -3.920964948883668422e-01 -4.477510710961796203e-01 5.565457620781277814e-02
2.567950548455515403e+00 4.309158820754563912e+00 4.005814526672787923e-01 6.082391995447629200e-03 -8.399299989795940835e-01 -3.923914795942350375e-01 -4.475385193853590460e-01 5.514703979112400845e-02
2.568102426297273588e+00 4.308838146945833891e+00 4.002010969008577002e-01 5.970968130514421428e-03 -8.400124126000776403e-01 -3.926864146406153777e-01 -4.473259979594622626e-01 5.463958331884688491e-02
2.568254304139032218e+00 4.308517483252582103e+00 3.998209759963835541e-01 5.860591633573446375e-03 -8.400948068440970973e-01 -3.929813000047355787e-01 -4.471135068393615186e-01 5.413220683462593996e-02
2.568406181980791292e+00 4.308196829670745132e+00 3.994410899138732818e-01 5.751262026973592671e-03 -8.401771817097516415e-01 -3.932761356638326267e-01 -4.469010460459190148e-01 5.362491038208638816e-02
2.568558059822549922e+00 4.307876186196260448e+00 3.990614386132718683e-01 5.642978832783609316e-03 -8.402595371951407932e-01 -3.935709215951504469e-01 -4.466886155999903463e-01 5.311769400483989934e-02
2.568709937664308107e+00 4.307555552825069967e+00 3.986820220544595728e-01 5.535741572793853420e-03 -8.403418732983648498e-01 -3.938656577759366284e-01 -4.464762155224282214e-01 5.261055774649159300e-02
2.568861815506067181e+00 4.307234929553107605e+00 3.983028401972319443e-01 5.429549768511870989e-03 -8.404241900175252189e-01 -3.941603441834536925e-01 -4.462638458340715264e-01 5.210350165061783390e-02
2.569013693347825811e+00 4.306914316376314389e+00 3.979238930013209163e-01 5.324402941168027842e-03 -8.405064873507224199e-01 -3.944549807949654929e-01 -4.460515065557569270e-01 5.159652576079143405e-02
2.569165571189584441e+00 4.306593713290629566e+00 3.975451804263848699e-01 5.220300611712920535e-03 -8.405887652960584155e-01 -3.947495675877451538e-01 -4.458391977083132618e-01 5.108963012056810804e-02
2.569317449031343514e+00 4.306273120291987055e+00 3.971667024320003625e-01 5.117242300816065778e-03 -8.406710238516355016e-01 -3.950441045390785111e-01 -4.456269193125569905e-01 5.058281477347847943e-02
2.569469326873101700e+00 4.305952537376333211e+00 3.967884589776902726e-01 5.015227528872772539e-03 -8.407532630155554187e-01 -3.953385916262475153e-01 -4.454146713893079035e-01 5.007607976306038822e-02
2.569621204714860330e+00 4.305631964539596623e+00 3.964104500228790018e-01 4.914255815993639163e-03 -8.408354827859221281e-01 -3.956330288265582640e-01 -4.452024539593638641e-01 4.956942513280560014e-02
2.569773082556619404e+00 4.305311401777720093e+00 3.960326755269394372e-01 4.814326682016141327e-03 -8.409176831608388136e-01 -3.959274161173115258e-01 -4.449902670435272878e-01 4.906285092621576194e-02
2.569924960398378033e+00 4.304990849086641980e+00 3.956551354491650851e-01 4.715439646498313306e-03 -8.409998641384089924e-01 -3.962217534758196713e-01 -4.447781106625893210e-01 4.855635718676964974e-02
2.570076838240136219e+00 4.304670306462298868e+00 3.952778297487745118e-01 4.617594228719989168e-03 -8.410820257167370695e-01 -3.965160408794046742e-01 -4.445659848373323952e-01 4.804994395792772099e-02
2.570228716081894849e+00 4.304349773900626452e+00 3.949007583849137859e-01 4.520789947683641515e-03 -8.411641678939283384e-01 -3.968102783053967797e-01 -4.443538895885315587e-01 4.754361128313477902e-02
2.570380593923653922e+00 4.304029251397563094e+00 3.945239213166596981e-01 4.425026322115530736e-03 -8.412462906680878705e-01 -3.971044657311316728e-01 -4.441418249369561977e-01 4.703735920582452490e-02
2.570532471765412552e+00 4.303708738949047152e+00 3.941473185030168191e-01 4.330302870465278266e-03 -8.413283940373209591e-01 -3.973986031339525327e-01 -4.439297909033684264e-01 4.653118776941589374e-02
2.570684349607170738e+00 4.303388236551019652e+00 3.937709499029224403e-01 4.236619110907036655e-03 -8.414104779997336747e-01 -3.976926904912079230e-01 -4.437177875085257517e-01 4.602509701731782865e-02
2.570836227448929812e+00 4.303067744199409184e+00 3.933948154752233695e-01 4.143974561334876072e-03 -8.414925425534335313e-01 -3.979867277802654479e-01 -4.435058147731680833e-01 4.551908699290263538e-02
2.570988105290688441e+00 4.302747261890163877e+00 3.930189151787228941e-01 4.052368739373289792e-03 -8.415745876965265992e-01 -3.982807149784825529e-01 -4.432938727180440464e-01 4.501315773956149346e-02
2.571139983132447071e+00 4.302426789108445782e+00 3.926432481418894449e-01 3.961800995572127906e-03 -8.416566134271206145e-01 -3.985746525316845590e-01 -4.430819608954360556e-01 4.450730836375149657e-02
2.571291860974205701e+00 4.302106315839032469e+00 3.922677980621585014e-01 3.872267621173801182e-03 -8.417386197433236461e-01 -3.988685495973730011e-01 -4.428700701459506450e-01 4.400152054857764394e-02
2.571443738815964331e+00 4.301785838588230604e+00 3.918925592645088885e-01 3.783767138137880421e-03 -8.418206066432439849e-01 -3.991624093484751890e-01 -4.426581972947687960e-01 4.349578794629360701e-02
2.571595616657722960e+00 4.301465358071953737e+00 3.915175329177419949e-01 3.696299447689381339e-03 -8.419025741249903660e-01 -3.994562310969673735e-01 -4.424463430280229925e-01 4.299011193105561901e-02
2.571747494499482034e+00 4.301145090821017369e+00 3.911430701211587868e-01 3.609931674819799683e-03 -8.419845221866724128e-01 -3.997498163340229560e-01 -4.422347058526494568e-01 4.248488951862650076e-02
2.571899372341240220e+00 4.300824605898593056e+00 3.907684719169904342e-01 3.524528411979063573e-03 -8.420664508263990822e-01 -4.000435600633807653e-01 -4.420228907630183168e-01 4.197933069963755148e-02
2.572051250182998849e+00 4.300504166536288864e+00 3.903941652446158983e-01 3.440171770751802773e-03 -8.421483600422812188e-01 -4.003372209541998794e-01 -4.418111390880813394e-01 4.147391813388145998e-02
2.572203128024757923e+00 4.300183764419124977e+00 3.900201365045367630e-01 3.356858370986516571e-03 -8.422302498324294451e-01 -4.006308066123678846e-01 -4.415994432200615605e-01 4.096863660769367588e-02
2.572355005866516553e+00 4.299863372308053933e+00 3.896463415219899029e-01 3.274579345149637721e-03 -8.423121201949543835e-01 -4.009243419760791793e-01 -4.413877782188752041e-01 4.046343624279602480e-02
2.572506883708275183e+00 4.299542990199050507e+00 3.892727802551071425e-01 3.193334208128130545e-03 -8.423939711279677667e-01 -4.012178270227435561e-01 -4.411761441052242105e-01 3.995831708248065439e-02
2.572658761550033812e+00 4.299222618088097470e+00 3.888994526619610204e-01 3.113122474538091398e-03 -8.424758026295815494e-01 -4.015112617297711961e-01 -4.409645408998103533e-01 3.945327917003915719e-02
2.572810639391792442e+00 4.298902255971174924e+00 3.885263587005486352e-01 3.033943658721884214e-03 -8.425576146979081305e-01 -4.018046460745824389e-01 -4.407529686233256916e-01 3.894832254874325272e-02
2.572962517233551072e+00 4.298581903844262975e+00 3.881534983287955876e-01 2.955797274749251153e-03 -8.426394073310603527e-01 -4.020979800346052846e-01 -4.405414272964550682e-01 3.844344726184978356e-02
2.573114395075310146e+00 4.298261561703343503e+00 3.877808715045596988e-01 2.878682836418142241e-03 -8.427211805271517253e-01 -4.023912635872737287e-01 -4.403299169398779966e-01 3.793865335260426797e-02
2.573266272917068331e+00 4.297941229544402830e+00 3.874084781856331761e-01 2.802599857255518110e-03 -8.428029342842954241e-01 -4.026844967100254302e-01 -4.401184375742699939e-01 3.743394086424456368e-02
2.573418150758826961e+00 4.297620907363419285e+00 3.870363183297262366e-01 2.727547850514502881e-03 -8.428846686006061795e-01 -4.029776793803130364e-01 -4.399069892202931431e-01 3.692930983998010674e-02
2.573570028600586035e+00 4.297300595156379188e+00 3.866643918944897007e-01 2.653526329178823324e-03 -8.429663834741986106e-01 -4.032708115755895828e-01 -4.396955718986090278e-01 3.642476032301944500e-02
2.573721906442344665e+00 4.296980292919262645e+00 3.862926988374934534e-01 2.580534805959319462e-03 -8.430480789031875588e-01 -4.035638932733213169e-01 -4.394841856298662419e-01 3.592029235654492503e-02
2.573873784284102850e+00 4.296660000648058642e+00 3.859212391162501476e-01 2.508572793298206351e-03 -8.431297548856883095e-01 -4.038569244509742084e-01 -4.392728304347141011e-01 3.541590598373989263e-02
2.574025662125861480e+00 4.296339718338743729e+00 3.855500126881834522e-01 2.437639803363961851e-03 -8.432114114198174804e-01 -4.041499050860331566e-01 -4.390615063337843238e-01 3.491160124775116724e-02
2.574177539967620554e+00 4.296019445987301566e+00 3.851790195106565284e-01 2.367735348056528195e-03 -8.432930485036915780e-01 -4.044428351559842261e-01 -4.388502133477073519e-01 3.440737819172312584e-02
2.574329417809379184e+00 4.295699183589715808e+00 3.848082595409602624e-01 2.298858939005671374e-03 -8.433746661354267760e-01 -4.047357146383211979e-01 -4.386389514971055781e-01 3.390323685878438020e-02
2.574481295651137369e+00 4.295378931141971890e+00 3.844377327363195929e-01 2.231010087571976865e-03 -8.434562643131406912e-01 -4.050285435105438481e-01 -4.384277208025968431e-01 3.339917729205299501e-02
2.574633173492896443e+00 4.295058688640044586e+00 3.840674390538720839e-01 2.164188304844000352e-03 -8.435378430349516066e-01 -4.053213217501693277e-01 -4.382165212847822788e-01 3.289519953461295110e-02
2.574785051334655073e+00 4.294738456079920219e+00 3.836973784507012319e-01 2.098393101643844863e-03 -8.436194022989771391e-01 -4.056140493347118459e-01 -4.380053529642652932e-01 3.239130362955344733e-02
2.574936929176413702e+00 4.294418233457579781e+00 3.833275508838126511e-01 2.033623988523496160e-03 -8.437009421033361267e-01 -4.059067262416983235e-01 -4.377942158616378032e-01 3.188748961993947972e-02
2.575088807018172332e+00 4.294098020769005153e+00 3.829579563101431217e-01 1.969880475766644205e-03 -8.437824624461478518e-01 -4.061993524486622875e-01 -4.375831099974855642e-01 3.138375754882327673e-02
2.575240684859930962e+00 4.293777818010173775e+00 3.825885946865513754e-01 1.907162073387634301e-03 -8.438639633255318184e-01 -4.064919279331490887e-01 -4.373720353923827298e-01 3.088010745923364109e-02
2.575392562701689592e+00 4.293457625177071080e+00 3.822194659698387453e-01 1.845468291134679580e-03 -8.439454447396079750e-01 -4.067844526727043553e-01 -4.371609920669036198e-01 3.037653939419926452e-02
2.575544440543448665e+00 4.293137442265673620e+00 3.818505701167225208e-01 1.784798638486326727e-03 -8.440269066864971581e-01 -4.070769266448895918e-01 -4.369499800416075663e-01 2.987305339671797455e-02
2.575696318385206851e+00 4.292817269271969494e+00 3.814819070838664228e-01 1.725152624656172903e-03 -8.441083491643194270e-01 -4.073693498272631941e-01 -4.367389993370562329e-01 2.936964950979303879e-02
2.575848196226965481e+00 4.292497106191933476e+00 3.811134768278454654e-01 1.666529758587954315e-03 -8.441897721711970615e-01 -4.076617221974035976e-01 -4.365280499737934639e-01 2.886632777638986624e-02
2.576000074068724555e+00 4.292176952931427536e+00 3.807452791615743570e-01 1.608929530290449618e-03 -8.442711757052517862e-01 -4.079540438151698090e-01 -4.363171318900819773e-01 2.836308807491216832e-02
2.576151951910483184e+00 4.291856800830586849e+00 3.803773002578817453e-01 1.552349688055726070e-03 -8.443525597646054370e-01 -4.082463225597921519e-01 -4.361062372048132851e-01 2.785991464502113324e-02
2.576303829752241814e+00 4.291536644205022455e+00 3.800095310593659126e-01 1.496788702483244299e-03 -8.444339243473808487e-01 -4.085385635901425117e-01 -4.358953607572383371e-01 2.735679716709582543e-02
2.576455707594000444e+00 4.291216483785830427e+00 3.796419727346667661e-01 1.442246385718679979e-03 -8.445152694517014114e-01 -4.088307662072855897e-01 -4.356845032444158217e-01 2.685373703713023197e-02
2.576607585435759074e+00 4.290896535606536055e+00 3.792749686603918424e-01 1.388763953654311442e-03 -8.445965950756905150e-01 -4.091227332536565564e-01 -4.354738618220339585e-01 2.635112856837740214e-02
2.576759463277517703e+00 4.290576369770263021e+00 3.789078353256767895e-01 1.336257565186109485e-03 -8.446779012174724377e-01 -4.094148569984181751e-01 -4.352630442190542626e-01 2.584818722063608742e-02
2.576911341119276777e+00 4.290256241841079010e+00 3.785409790686897757e-01 1.284776522264545907e-03 -8.447591878751717909e-01 -4.097069041961352576e-01 -4.350522836790365333e-01 2.534537948290127574e-02
2.577063218961034963e+00 4.289936157925072102e+00 3.781744094549872037e-01 1.234321128374112368e-03 -8.448404550469129637e-01 -4.099988692625107789e-01 -4.348415857844021848e-01 2.484271652189140589e-02
2.577215096802793592e+00 4.289616083886855336e+00 3.778080722246900947e-01 1.184884450835989832e-03 -8.449217027308220107e-01 -4.102907833148823347e-01 -4.346309194159396760e-01 2.434013610105734138e-02
2.577366974644552666e+00 4.289296019722455888e+00 3.774419673337556236e-01 1.136465995944935378e-03 -8.450029309250247644e-01 -4.105826463308568930e-01 -4.344202845941678715e-01 2.383763826331097846e-02
2.577518852486311296e+00 4.288975965427895609e+00 3.770760947380623618e-01 1.089065269730207092e-03 -8.450841396276470574e-01 -4.108744582880537455e-01 -4.342096813395933119e-01 2.333522305153956644e-02
2.577670730328069482e+00 4.288655920999201676e+00 3.767104543934287064e-01 1.042681777957788630e-03 -8.451653288368158323e-01 -4.111662191640950148e-01 -4.339991096727208175e-01 2.283289050862580272e-02
2.577822608169828111e+00 4.288335886432395938e+00 3.763450462555954501e-01 9.973150261288104071e-04 -8.452464985506585871e-01 -4.114579289366152581e-01 -4.337885696140433289e-01 2.233064067742807079e-02
2.577974486011587185e+00 4.288015861723507349e+00 3.759798702802443215e-01 9.529645194818565576e-04 -8.453276487673030415e-01 -4.117495875832503094e-01 -4.335780611840527321e-01 2.182847360080242272e-02
2.578126363853345815e+00 4.287695846868561311e+00 3.756149264229817208e-01 9.096297629915000736e-04 -8.454087794848769155e-01 -4.120411950816467161e-01 -4.333675844032301994e-01 2.132638932158348322e-02
2.578278241695104001e+00 4.287375841863588555e+00 3.752502146393532079e-01 8.673102613700380686e-04 -8.454898907015087062e-01 -4.123327514094538571e-01 -4.331571392920548491e-01 2.082438788260099205e-02
2.578430119536863074e+00 4.287055846704611817e+00 3.748857348848239623e-01 8.260055190657516339e-04 -8.455709824153281318e-01 -4.126242565443360433e-01 -4.329467258709920885e-01 2.032246932665604522e-02
2.578581997378621704e+00 4.286735861387657387e+00 3.745214871147929392e-01 7.857150402648401628e-04 -8.456520546244640224e-01 -4.129157104639619713e-01 -4.327363441605020511e-01 1.982063369654007978e-02
2.578733875220380334e+00 4.286415885908755996e+00 3.741574712845986972e-01 7.464383288919690905e-04 -8.457331073270464294e-01 -4.132071131460037794e-01 -4.325259941810426501e-01 1.931888103503887066e-02
2.578885753062138964e+00 4.286095920263932157e+00 3.737936873495003032e-01 7.081748886089061839e-04 -8.458141405212058483e-01 -4.134984645681470394e-01 -4.323156759530588089e-01 1.881721138491176948e-02
2.579037630903897593e+00 4.285775964449211273e+00 3.734301352646890448e-01 6.709242228158965272e-04 -8.458951542050729966e-01 -4.137897647080840402e-01 -4.321053894969889564e-01 1.831562478890491619e-02
2.579189508745656223e+00 4.285456018460619632e+00 3.730668149852886528e-01 6.346858346519367164e-04 -8.459761483767791468e-01 -4.140810135435139538e-01 -4.318951348332651929e-01 1.781412128975123910e-02
2.579341386587415297e+00 4.285136082294183524e+00 3.727037264663543570e-01 5.994592269949806408e-04 -8.460571230344562377e-01 -4.143722110521433910e-01 -4.316849119823128467e-01 1.731270093016945566e-02
2.579493264429173482e+00 4.284816155945928351e+00 3.723408696628696668e-01 5.652439024619999820e-04 -8.461380781762358749e-01 -4.146633572116875666e-01 -4.314747209645483084e-01 1.681136375286074180e-02
2.579645142270932112e+00 4.284496239411877738e+00 3.719782445297482587e-01 5.320393634093598893e-04 -8.462190138002512185e-01 -4.149544519998707992e-01 -4.312645618003804193e-01 1.631010980050962011e-02
2.579797020112691186e+00 4.284176332688056199e+00 3.716158510218356970e-01 4.998451119333107741e-04 -8.462999299046353174e-01 -4.152454953944242355e-01 -4.310544345102110819e-01 1.580893911578684641e-02
2.579948897954449816e+00 4.283856435770488247e+00 3.712536890939080458e-01 4.686606498701867190e-04 -8.463808264875213316e-01 -4.155364873730866271e-01 -4.308443391144347046e-01 1.530785174134807747e-02
